0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:33:50 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:34:46 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1086
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:34:46 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:34:48 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1086
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:34:49 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1086
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:34:50 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1086
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:00 +0100] "GET /vide/mapage.jsp HTTP/1.1" 500 2812
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:00 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:07 +0100] "GET /vide/mapage.jsp HTTP/1.1" 500 2812
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:07 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:07 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1086
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:07 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:08 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1086
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:08 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:35 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1097
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:35 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:36 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1097
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:36 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:58 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1089
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:58 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:59 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1089
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:37:59 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:39:08 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1108
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:39:08 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:39:09 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1108
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:39:09 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:42:52 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1107
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:05 +0100] "GET /vide/mapage.jsp HTTP/1.1" 500 2673
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:05 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:22 +0100] "GET /vide/mapage.jsp HTTP/1.1" 500 2672
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:22 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:51 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:51 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:52 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:52 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:53 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:53 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:53 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:53 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:53 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:46:53 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:25 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1135
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:25 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:26 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1135
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:26 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:44 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:44 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:45 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:45 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:45 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:45 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:46 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:48:46 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:49:04 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:49:04 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:49:05 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:49:05 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:49:06 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:49:06 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:49:13 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:49:13 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:51:10 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1136
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:51:10 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:51:10 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1136
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:51:10 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:51:11 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1136
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:51:11 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:52:39 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1136
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:53:35 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1138
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:53:35 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:53:36 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1138
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:53:36 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:53:37 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1138
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:53:42 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1138
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:53:42 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:54:11 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1136
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:54:11 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:54:11 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1136
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:54:11 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:54:11 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1136
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:54:12 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:55:16 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:55:16 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:55:17 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:55:17 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:55:29 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:55:29 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:56:15 +0100] "GET /vide/mapage.jsp HTTP/1.1" 500 2816
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:56:15 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:57:50 +0100] "GET /vide/mapage.jsp HTTP/1.1" 500 2816
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:57:50 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:57:51 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:57:51 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:57:52 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:57:52 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:32 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:32 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:32 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:32 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:33 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:33 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:33 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:33 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:33 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:33 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:33 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:33 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:33 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:33 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:34 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:34 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:34 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:34 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:34 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:35 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:35 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:35 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:35 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:35 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:58:35 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:59:39 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1114
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:59:39 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:59:40 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1114
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:59:40 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:41 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1145
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:41 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:42 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1145
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:42 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:42 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1145
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:42 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:42 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1145
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:42 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:42 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1145
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:42 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:43 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1145
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:43 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:43 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1145
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:43 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:43 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1145
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:43 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:43 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1145
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:01:43 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:11:57 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1114
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:11:59 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1114
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:12:00 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1114
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:12:01 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1114
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:12:02 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1114
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:30:55 +0100] "GET /vide/PileOuFace.jsp HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:43:28 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 1113
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:43:28 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:48:17 +0100] "GET /tp9/mapage.jsp HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:49:00 +0100] "GET /vide/PileOuFace.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:49:51 +0100] "GET /vide/PileOuFace.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:49:51 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:49:51 +0100] "GET /vide/PileOuFace.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:49:51 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:51:29 +0100] "GET /vide/PileOuFace.jsp HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:53:25 +0100] "GET /vide/PileOuFace.jsp HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:53:25 +0100] "GET /vide/PileOuFace.jsp HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:53:25 +0100] "GET /vide/PileOuFace.jsp HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:53:25 +0100] "GET /vide/PileOuFace.jsp HTTP/1.1" 404 -
